employee_id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
1913,0.87,1,4,258,5,1,1,1,sales,medium
1914,0.31,0.54,5,259,5,1,0,0,technical,medium
1915,0.87,1,5,261,5,1,1,0,technical,medium
1916,0.87,1,5,261,5,1,1,0,technical,medium
1917,0.87,1,5,261,5,1,1,0,technical,medium
1918,0.1,0.91,6,262,5,1,1,0,technical,low
1919,0.69,0.82,3,262,5,1,0,0,IT,medium
1920,0.84,0.88,4,263,5,1,1,0,marketing,low
1921,0.84,0.88,4,263,5,1,1,0,marketing,low
1922,0.84,0.88,4,263,5,1,1,0,marketing,low
1923,0.91,0.99,5,265,5,1,1,0,technical,medium
1924,0.61,0.83,5,269,5,1,0,0,sales,low
1925,0.2,0.57,4,269,5,1,0,0,IT,low
1926,0.73,0.83,5,270,5,1,1,0,support,medium
1927,0.14,0.68,4,273,5,1,0,0,hr,medium
1928,0.63,0.56,4,274,5,1,0,0,sales,low
1929,0.23,0.46,4,274,5,1,0,0,hr,medium
1930,0.24,0.65,6,275,5,1,0,1,support,medium
1931,0.3,0.86,3,276,5,1,0,0,accounting,low
1932,0.14,0.75,4,277,5,1,1,0,sales,medium
1933,0.14,0.75,4,277,5,1,1,0,sales,medium
1934,0.22,0.89,6,278,5,1,0,0,support,medium
1935,0.25,0.68,4,279,5,1,0,0,IT,medium
1936,0.17,0.49,4,286,5,1,0,0,sales,low
1937,0.63,0.62,4,286,5,1,0,0,RandD,low
1938,0.25,0.98,6,287,5,1,0,0,sales,low
1939,0.34,0.42,6,287,5,1,0,0,IT,low
1940,0.11,0.84,6,300,5,1,1,0,support,low
1941,0.11,0.84,6,300,5,1,1,0,support,low
1942,0.11,0.84,6,300,5,1,1,0,support,low
1943,0.45,0.79,5,97,6,1,0,0,accounting,high
1944,0.99,0.55,3,97,6,1,0,0,technical,medium
1945,0.15,0.91,6,98,6,1,0,0,technical,low
1946,0.57,0.46,2,100,6,1,0,1,marketing,medium
1947,0.57,0.46,2,100,6,1,0,1,marketing,medium
1948,0.74,0.64,4,101,6,1,0,0,IT,low
1949,0.86,0.79,3,106,6,1,0,0,sales,medium
1950,0.9,0.47,2,107,6,1,0,0,technical,low
1951,0.84,0.66,3,114,6,1,0,0,management,low
1952,0.14,0.38,5,115,6,1,0,0,marketing,high
1953,0.14,0.38,5,115,6,1,0,0,marketing,high
1954,0.29,0.48,2,116,6,1,0,0,hr,low
1955,0.55,0.43,3,120,6,1,0,0,accounting,medium
1956,0.21,0.7,6,130,6,1,0,0,RandD,low
1957,0.51,0.39,5,132,6,1,0,1,technical,low
1958,0.51,0.39,5,132,6,1,0,1,technical,low
1959,0.25,0.41,3,133,6,1,0,0,sales,low
1960,0.57,0.67,3,138,6,1,0,0,IT,medium
1961,0.57,0.67,3,138,6,1,0,0,IT,medium
1962,0.2,0.87,3,140,6,1,0,0,hr,low
1963,0.62,0.91,3,142,6,1,0,0,sales,medium
1964,0.85,0.58,4,143,6,1,0,0,IT,medium
1965,0.21,0.69,3,144,6,1,0,0,IT,low
1966,0.73,0.6,3,145,6,1,0,0,technical,medium
1967,0.95,0.49,4,146,6,1,0,0,IT,low
1968,0.15,0.61,3,146,6,1,0,0,technical,medium
1969,0.24,0.7,5,147,6,1,0,0,support,medium
1970,0.87,0.64,2,148,6,1,0,0,marketing,medium
1971,0.92,0.69,4,149,6,1,0,0,RandD,medium
1972,0.92,0.85,3,151,6,1,0,0,sales,low
1973,0.92,0.85,3,151,6,1,0,0,sales,low
1974,0.23,0.78,4,154,6,1,0,0,support,medium
1975,0.98,0.44,4,154,6,1,0,0,sales,medium
1976,0.98,0.44,4,154,6,1,0,0,sales,medium
1977,0.64,0.63,3,156,6,1,0,0,support,low
1978,0.64,0.63,3,156,6,1,0,0,support,low
1979,0.19,0.8,6,157,6,1,0,0,sales,low
1980,0.19,0.8,6,157,6,1,0,0,sales,low
1981,0.16,0.81,2,159,6,1,0,0,RandD,low
1982,0.21,0.76,4,165,6,1,0,0,product_mng,low
1983,0.98,0.55,3,166,6,1,0,0,sales,medium
1984,0.98,0.55,3,166,6,1,0,0,sales,medium
1985,0.64,0.38,5,171,6,1,0,1,accounting,high
1986,0.22,0.85,6,172,6,1,0,0,technical,medium
1987,0.14,0.83,5,175,6,1,0,0,IT,low
1988,0.67,0.81,5,175,6,1,0,0,technical,medium
1989,0.22,0.76,4,176,6,1,0,0,product_mng,high
1990,0.83,0.92,4,187,6,1,0,0,product_mng,low
1991,0.18,0.94,3,187,6,1,0,0,product_mng,low
1992,0.74,0.98,3,196,6,1,0,0,support,low
1993,0.76,0.59,3,201,6,1,0,0,IT,medium
1994,0.79,0.77,3,201,6,1,0,0,support,medium
1995,0.79,0.77,3,201,6,1,0,0,support,medium
1996,0.15,0.48,6,204,6,1,0,0,sales,low
1997,0.22,0.6,3,205,6,1,0,0,sales,low
1998,0.39,0.78,2,205,6,1,0,0,sales,low
1999,0.97,0.96,5,210,6,1,0,0,technical,low
2000,0.16,0.96,6,211,6,1,0,0,RandD,low
2001,0.16,0.99,3,213,6,1,0,1,RandD,medium
2002,0.95,0.48,5,214,6,1,0,1,sales,medium
2003,0.26,0.7,5,214,6,1,0,0,support,low
2004,0.4,0.99,4,214,6,1,0,0,support,medium
2005,0.73,0.71,5,215,6,1,0,0,technical,medium
2006,0.87,0.53,6,216,6,1,0,0,sales,medium
2007,0.45,0.41,3,216,6,1,0,0,RandD,medium
2008,0.17,0.9,6,217,6,1,0,0,marketing,medium
2009,0.94,0.52,4,217,6,1,0,0,support,low
2010,0.94,0.52,4,217,6,1,0,0,support,low
2011,0.16,0.93,6,218,6,1,0,0,product_mng,high
2012,0.16,0.93,6,218,6,1,0,0,product_mng,high
2013,0.88,1,5,219,6,1,1,0,technical,low
2014,0.88,1,5,219,6,1,1,0,technical,low
2015,0.88,1,5,219,6,1,1,0,technical,low
2016,0.9,0.79,3,222,6,1,0,0,technical,medium
2017,0.92,0.87,4,226,6,1,1,0,technical,medium
2018,0.92,0.87,4,226,6,1,1,0,technical,medium
2019,0.92,0.87,4,226,6,1,1,0,technical,medium
2020,0.35,0.58,3,229,6,1,0,0,technical,medium
2021,0.73,0.41,2,231,6,1,0,0,sales,medium
2022,0.8,0.98,2,232,6,1,0,0,sales,low
2023,0.7,0.95,5,234,6,1,0,0,sales,medium
2024,0.18,0.57,6,238,6,1,0,0,marketing,low
2025,0.96,0.89,2,239,6,1,0,0,sales,medium
2026,0.75,0.85,5,240,6,1,1,0,marketing,medium
2027,0.75,0.85,5,240,6,1,1,0,marketing,medium
2028,0.75,0.85,5,240,6,1,1,0,marketing,medium
2029,0.96,0.51,3,241,6,1,0,0,support,low
2030,0.19,0.72,6,243,6,1,0,0,technical,low
2031,0.63,0.65,4,246,6,1,0,0,sales,low
2032,0.29,0.85,2,248,6,1,0,0,support,low
2033,0.13,0.89,4,249,6,1,0,0,support,medium
2034,0.84,0.41,6,255,6,1,0,0,sales,medium
2035,0.73,0.96,5,256,6,1,1,0,support,medium
2036,0.12,0.93,6,257,6,1,0,0,RandD,low
2037,0.41,0.5,6,257,6,1,0,0,support,low
2038,0.34,0.62,2,257,6,1,0,0,support,low
2039,0.33,0.46,5,261,6,1,0,0,IT,low
2040,0.14,0.46,2,267,6,1,0,0,support,low
2041,0.69,0.36,5,269,6,1,0,0,marketing,medium
2042,0.89,0.87,2,270,6,1,0,0,sales,medium
2043,0.55,0.48,4,271,6,1,0,0,sales,high
2044,0.48,0.42,2,275,6,1,0,1,hr,medium
2045,0.48,0.42,2,275,6,1,0,1,hr,medium
2046,0.27,0.85,2,277,6,1,0,0,IT,low
2047,0.55,0.57,5,280,6,1,0,0,IT,medium
2048,0.52,0.92,5,280,6,1,0,0,hr,high
2049,0.2,0.5,6,282,6,1,0,0,technical,low
2050,0.31,0.63,4,104,7,1,0,0,sales,medium
2051,0.31,0.63,4,104,7,1,0,0,sales,medium
2052,0.44,0.44,2,141,7,1,0,1,management,high
2053,0.44,0.44,2,141,7,1,0,1,management,high
2054,0.61,0.88,5,146,7,1,0,0,marketing,low
2055,0.61,0.88,5,146,7,1,0,0,marketing,low
2056,0.16,0.68,5,149,7,1,0,0,sales,medium
2057,0.16,0.68,5,149,7,1,0,0,sales,medium
2058,0.59,0.94,5,157,7,1,0,0,management,medium
2059,0.59,0.94,5,157,7,1,0,0,management,medium
2060,0.82,0.65,5,178,7,1,0,0,sales,medium
2061,0.82,0.65,5,178,7,1,0,0,sales,medium
2062,1,0.72,5,194,7,1,0,0,sales,medium
2063,1,0.72,5,194,7,1,0,0,sales,medium
2064,0.97,0.38,5,211,7,1,0,0,sales,medium
2065,0.97,0.38,5,211,7,1,0,0,sales,medium
2066,0.7,0.53,3,215,7,1,0,0,technical,medium
2067,0.7,0.53,3,215,7,1,0,0,technical,medium
2068,0.53,0.8,2,225,7,1,0,1,management,high
2069,0.53,0.8,2,225,7,1,0,1,management,high
2070,0.93,0.89,3,255,7,1,0,0,sales,medium
2071,0.93,0.89,3,255,7,1,0,0,sales,medium
2072,0.42,0.8,4,259,7,1,0,0,sales,medium
2073,0.42,0.8,4,259,7,1,0,0,sales,medium
2074,0.73,0.78,3,262,7,1,0,1,management,high
2075,0.73,0.78,3,262,7,1,0,1,management,high
2076,0.39,0.45,3,100,8,1,0,0,product_mng,medium
2077,0.39,0.45,3,100,8,1,0,0,product_mng,medium
2078,0.97,0.92,6,137,8,1,0,0,product_mng,low
2079,0.97,0.92,6,137,8,1,0,0,product_mng,low
2080,0.75,0.87,4,146,8,1,0,0,support,low
2081,0.75,0.87,4,146,8,1,0,0,support,low
2082,0.97,0.54,3,154,8,1,0,0,sales,medium
2083,0.97,0.54,3,154,8,1,0,0,sales,medium
2084,0.62,0.4,3,158,8,1,0,0,marketing,low
2085,0.62,0.4,3,158,8,1,0,0,marketing,low
2086,0.66,0.85,3,178,8,1,0,0,marketing,medium
2087,0.66,0.85,3,178,8,1,0,0,marketing,medium
2088,0.72,0.59,5,200,8,1,0,0,sales,low
2089,0.72,0.59,5,200,8,1,0,0,sales,low
2090,0.54,0.83,4,201,8,1,0,0,sales,medium
2091,0.54,0.83,4,201,8,1,0,0,sales,medium
2092,0.65,0.89,4,204,8,1,0,0,support,low
2093,0.65,0.89,4,204,8,1,0,0,support,low
2094,0.96,0.71,3,205,8,1,0,0,management,medium
2095,0.96,0.71,3,205,8,1,0,0,management,medium
2096,0.71,0.97,5,208,8,1,0,0,management,medium
2097,0.52,0.69,5,208,8,1,0,0,RandD,low
2098,0.71,0.97,5,208,8,1,0,0,management,medium
2099,0.52,0.69,5,208,8,1,0,0,RandD,low
2100,0.63,0.52,5,209,8,1,0,0,RandD,low
2101,0.63,0.52,5,209,8,1,0,0,RandD,low
2102,0.99,0.6,4,209,8,1,0,0,IT,medium
2103,0.99,0.6,4,209,8,1,0,0,IT,medium
2104,0.77,0.68,3,214,8,1,0,0,management,high
2105,0.77,0.68,3,214,8,1,0,0,management,high
2106,0.82,0.76,3,219,8,1,0,0,IT,low
2107,0.82,0.76,3,219,8,1,0,0,IT,low
2108,0.92,0.63,5,224,8,1,0,0,sales,low
2109,0.92,0.63,5,224,8,1,0,0,sales,low
2110,0.66,0.49,5,235,8,1,0,0,sales,low
2111,0.66,0.49,5,235,8,1,0,0,sales,low
2112,0.93,0.74,5,248,8,1,0,0,support,low
2113,0.93,0.74,5,248,8,1,0,0,support,low
2114,0.15,0.75,3,259,8,1,0,0,marketing,high
2115,0.15,0.75,3,259,8,1,0,0,marketing,high
2116,0.95,0.84,3,261,8,1,0,1,hr,medium
2117,0.95,0.84,3,261,8,1,0,1,hr,medium
2118,0.48,0.74,2,271,8,1,0,0,management,medium
2119,0.48,0.74,2,271,8,1,0,0,management,medium
2120,0.65,0.52,2,117,10,1,0,0,support,low
2121,0.65,0.52,2,117,10,1,0,0,support,low
2122,0.79,0.83,3,126,10,1,0,0,support,low
2123,0.79,0.83,3,126,10,1,0,0,support,low
2124,0.81,0.85,4,134,10,1,0,0,management,medium
2125,0.81,0.85,4,134,10,1,0,0,management,medium
2126,0.66,0.5,3,139,10,1,0,0,sales,low
2127,0.66,0.5,3,139,10,1,0,0,sales,low
2128,0.41,0.38,4,142,10,1,0,0,support,low
2129,0.41,0.38,4,142,10,1,0,0,support,low
2130,0.62,0.73,3,144,10,1,0,0,support,high
2131,0.62,0.73,3,144,10,1,0,0,support,high
2132,0.17,0.61,6,154,10,1,0,0,sales,medium
2133,0.17,0.61,6,154,10,1,0,0,sales,medium
2134,0.69,0.72,4,185,10,1,0,0,management,high
2135,0.69,0.72,4,185,10,1,0,0,management,high
2136,0.75,0.6,4,186,10,1,0,0,marketing,low
2137,0.75,0.6,4,186,10,1,0,0,marketing,low
2138,0.29,0.37,6,187,10,1,0,0,sales,high
2139,0.29,0.37,6,187,10,1,0,0,sales,high
2140,0.92,0.64,4,190,10,1,0,0,management,low
2141,0.92,0.64,4,190,10,1,0,0,management,low
2142,0.77,0.64,3,190,10,1,0,0,IT,medium
2143,0.77,0.64,3,190,10,1,0,0,IT,medium
2144,0.95,0.77,5,199,10,1,0,0,sales,medium
2145,0.95,0.77,5,199,10,1,0,0,sales,medium
2146,0.55,0.64,4,201,10,1,0,0,management,medium
2147,0.55,0.64,4,201,10,1,0,0,management,medium
2148,0.72,0.88,5,216,10,1,0,0,support,medium
2149,0.72,0.88,5,216,10,1,0,0,support,medium
2150,0.95,0.9,4,221,10,1,0,0,management,high
2151,0.95,0.9,4,221,10,1,0,0,management,high
2152,0.53,0.79,3,221,10,1,0,0,sales,medium
2153,0.53,0.79,3,221,10,1,0,0,sales,medium
2154,0.97,0.64,4,238,10,1,0,0,product_mng,medium
2155,0.97,0.64,4,238,10,1,0,0,product_mng,medium
2156,0.69,0.73,4,257,10,1,0,0,sales,medium
2157,0.69,0.73,4,257,10,1,0,0,sales,medium
2158,0.64,0.52,5,258,10,1,0,0,management,high
2159,0.64,0.52,5,258,10,1,0,0,management,high
2160,0.9,0.55,3,259,10,1,0,1,management,high
2161,0.9,0.55,3,259,10,1,0,1,management,high
2162,0.98,0.99,4,261,10,1,0,0,sales,low
2163,0.98,0.99,4,261,10,1,0,0,sales,low
2164,0.99,0.68,5,264,10,1,0,0,support,medium
2165,0.99,0.68,5,264,10,1,0,0,support,medium
2166,0.56,0.85,3,265,10,1,0,0,management,low
2167,0.56,0.85,3,265,10,1,0,0,management,low
2168,0.74,0.6,4,274,10,1,0,0,management,medium
2169,0.74,0.6,4,274,10,1,0,0,management,medium
2170,0.15,0.98,2,96,2,0,0,0,sales,high
2171,0.4,0.48,4,97,2,0,0,0,IT,low
2172,0.31,0.61,4,97,2,0,0,0,support,low
2173,0.36,0.66,4,97,2,0,0,0,sales,high
2174,0.61,0.99,5,98,2,0,0,0,support,medium
2175,0.77,0.42,4,98,2,0,0,0,sales,low
2176,0.36,0.69,3,98,2,0,0,0,sales,low
2177,0.61,0.39,3,99,2,0,0,0,support,low
2178,0.3,0.54,2,99,2,0,0,0,RandD,medium
2179,0.58,0.51,2,100,2,0,0,0,product_mng,low
2180,0.6,0.53,5,103,2,0,0,0,sales,low
2181,0.66,0.96,4,103,2,0,0,0,technical,low
2182,0.61,0.41,3,103,2,0,0,0,technical,high
2183,0.21,0.7,3,104,2,0,0,0,technical,low
2184,0.61,0.42,3,104,2,0,0,0,hr,medium
2185,0.61,0.42,3,104,2,0,0,0,hr,medium
2186,0.3,0.48,2,104,2,0,0,0,technical,high
2187,1,0.63,2,105,2,0,0,0,sales,medium
2188,0.85,0.78,4,106,2,0,0,0,technical,low
2189,0.22,0.9,4,106,2,0,0,0,sales,medium
2190,0.59,0.75,3,106,2,0,0,0,accounting,low
2191,0.62,0.43,2,106,2,0,0,1,sales,high
2192,0.5,0.48,2,106,2,0,0,0,support,high
2193,0.62,0.98,4,107,2,0,0,0,sales,low
2194,0.43,0.75,3,108,2,0,0,0,technical,low
2195,0.5,0.4,2,108,2,0,0,0,technical,medium
2196,0.24,0.38,6,109,2,0,0,0,support,medium
2197,0.81,0.69,5,109,2,0,0,0,IT,high
2198,0.88,0.82,4,109,2,0,0,0,support,medium
2199,0.53,0.66,3,109,2,0,0,0,RandD,medium
2200,0.56,0.85,3,109,2,0,0,0,RandD,high
2201,0.12,0.42,3,110,2,0,0,0,accounting,medium
2202,0.78,0.96,4,111,2,0,0,0,sales,high
2203,0.96,0.37,3,111,2,0,0,0,sales,high
2204,0.76,0.79,3,111,2,0,0,0,sales,low
2205,0.76,0.98,2,111,2,0,0,0,IT,low
2206,0.36,0.73,2,111,2,0,0,0,sales,low
2207,0.57,0.59,2,111,2,0,0,0,management,high
2208,0.36,0.73,2,111,2,0,0,0,sales,low
2209,0.57,0.59,2,111,2,0,0,0,management,high
2210,0.52,0.92,4,112,2,0,0,0,technical,medium
2211,1,0.58,3,112,2,0,0,0,sales,high
2212,0.26,0.91,6,113,2,0,0,0,sales,medium
2213,0.68,0.48,5,113,2,0,0,0,marketing,low
2214,0.44,0.67,3,113,2,0,0,0,support,low
2215,0.63,0.61,6,118,2,0,0,0,IT,low
2216,0.97,0.62,6,118,2,0,0,0,accounting,low
2217,0.97,0.62,6,118,2,0,0,0,accounting,low
2218,0.52,0.37,2,118,2,0,0,0,product_mng,high
2219,0.52,0.37,2,118,2,0,0,0,product_mng,high
2220,0.44,0.99,5,119,2,0,0,0,sales,low
2221,0.34,0.62,3,119,2,0,0,0,technical,low
2222,0.52,0.44,3,119,2,0,0,0,sales,low
2223,0.43,0.38,3,119,2,0,0,0,sales,low
2224,0.43,0.38,3,119,2,0,0,0,sales,low
2225,0.44,0.68,2,120,2,0,0,0,marketing,medium
2226,0.16,0.82,5,121,2,0,0,0,sales,medium
2227,0.87,0.56,4,121,2,0,0,1,technical,medium
2228,0.61,0.6,4,121,2,0,0,0,sales,medium
2229,0.37,0.72,3,121,2,0,0,0,sales,low
2230,0.37,0.72,3,121,2,0,0,0,sales,low
2231,0.48,0.61,2,121,2,0,0,0,RandD,medium
2232,0.41,0.56,2,121,2,0,0,0,sales,medium
2233,0.14,0.52,4,122,2,0,0,0,sales,high
2234,0.87,0.6,2,122,2,0,0,0,IT,low
2235,0.59,0.64,5,123,2,0,0,0,product_mng,low
2236,0.59,0.64,5,123,2,0,0,0,product_mng,low
2237,0.4,0.37,3,123,2,0,0,0,sales,medium
2238,0.62,0.63,2,123,2,0,0,0,sales,medium
2239,0.61,0.56,2,123,2,0,0,0,sales,medium
2240,0.43,0.65,4,124,2,0,0,0,sales,medium
2241,0.43,0.65,4,124,2,0,0,0,sales,medium
2242,0.58,0.91,3,124,2,0,0,0,technical,medium
2243,0.62,0.42,2,124,2,0,0,0,sales,low
2244,0.26,0.97,3,125,2,0,0,0,support,low
2245,0.59,0.37,3,125,2,0,0,0,RandD,medium
2246,0.44,0.44,3,126,2,0,0,0,hr,medium
2247,0.42,0.69,3,126,2,0,0,0,sales,low
2248,0.42,0.69,3,126,2,0,0,0,sales,low
2249,0.78,0.45,4,128,2,0,1,0,sales,low
2250,0.44,0.38,4,128,2,0,0,0,support,low
2251,0.49,0.69,2,128,2,0,0,0,support,medium
2252,0.54,0.64,2,128,2,0,0,0,sales,low
2253,0.78,0.47,4,129,2,0,0,0,technical,medium
2254,0.3,0.44,3,129,2,0,0,0,technical,medium
2255,0.59,0.47,3,129,2,0,0,0,RandD,medium
2256,0.49,0.46,2,129,2,0,0,0,RandD,high
2257,0.74,0.55,6,130,2,0,0,0,support,medium
2258,0.21,0.52,5,130,2,0,0,0,IT,low
2259,0.22,0.51,4,131,2,0,0,0,technical,medium
2260,0.58,0.45,3,131,2,0,0,0,technical,low
2261,0.7,0.44,2,131,2,0,0,0,sales,low
2262,0.39,0.39,2,131,2,0,0,0,marketing,high
2263,0.34,0.46,6,132,2,0,0,0,support,medium
2264,0.98,0.99,4,132,2,0,0,0,product_mng,medium
2265,0.87,0.71,3,132,2,0,0,0,sales,low
2266,0.78,0.91,3,132,2,0,0,0,sales,medium
2267,0.72,0.83,3,132,2,0,0,0,technical,medium
2268,0.71,0.96,3,132,2,0,0,0,support,medium
2269,1,0.68,3,132,2,0,0,0,sales,medium
2270,0.73,0.68,3,132,2,0,0,0,support,medium
2271,0.96,0.68,3,132,2,0,0,0,sales,medium
2272,0.96,0.68,3,132,2,0,0,0,sales,medium
2273,0.97,0.6,5,133,2,0,0,0,RandD,medium
2274,0.67,0.93,5,133,2,0,0,0,sales,medium
2275,0.76,0.77,5,133,2,0,0,0,sales,high
2276,0.73,0.68,5,133,2,0,0,0,sales,low
2277,0.75,0.75,5,133,2,0,0,0,sales,low
2278,0.89,0.79,4,133,2,0,0,0,support,medium
2279,0.74,0.71,4,133,2,0,0,0,technical,medium
2280,0.88,0.66,4,133,2,0,0,0,RandD,medium
2281,0.99,0.79,4,133,2,0,0,0,sales,low
2282,0.67,0.75,4,133,2,0,0,0,IT,medium
2283,0.87,0.48,4,133,2,0,0,0,RandD,medium
2284,0.89,0.76,4,133,2,0,0,0,accounting,low
2285,0.63,0.96,4,133,2,0,0,0,technical,low
2286,0.76,0.91,3,133,2,0,0,0,hr,medium
2287,0.72,0.71,3,133,2,0,0,0,hr,low
2288,0.81,0.69,5,134,2,0,0,0,sales,medium
2289,0.72,0.73,5,134,2,0,0,0,sales,low
2290,0.81,0.76,5,134,2,0,0,0,technical,low
2291,0.86,0.8,5,134,2,0,0,0,IT,low
2292,0.29,0.57,5,134,2,0,0,1,marketing,medium
2293,0.29,0.57,5,134,2,0,0,1,marketing,medium
2294,0.72,0.81,4,134,2,0,0,0,support,low
2295,0.6,0.82,4,134,2,0,0,0,IT,low
2296,0.91,0.7,4,134,2,0,0,0,technical,medium
2297,0.61,0.72,4,134,2,0,0,0,accounting,medium
2298,0.53,0.58,4,134,2,0,0,0,technical,low
2299,0.56,0.76,3,134,2,0,0,0,support,high
2300,0.62,0.68,3,134,2,0,0,0,sales,medium
2301,0.74,0.85,5,135,2,0,0,0,support,low
2302,0.74,0.7,5,135,2,0,0,1,accounting,medium
2303,0.53,0.81,5,135,2,0,0,0,sales,medium
2304,0.66,0.81,5,135,2,0,0,0,management,low
2305,0.68,0.67,4,135,2,0,0,0,accounting,medium
2306,0.39,0.38,4,135,2,0,0,0,product_mng,high
2307,0.84,0.63,4,135,2,0,0,0,sales,medium
2308,0.56,0.7,4,135,2,0,0,0,sales,low
2309,0.75,0.67,4,135,2,0,0,0,sales,high
2310,0.8,0.76,4,135,2,0,0,0,technical,low
2311,0.91,0.81,4,135,2,0,0,0,marketing,low
2312,0.61,0.76,4,135,2,0,0,0,hr,low
2313,0.43,0.66,4,135,2,0,0,0,IT,high
2314,0.43,0.66,4,135,2,0,0,0,IT,high
2315,0.73,0.66,3,135,2,0,0,0,sales,medium
2316,0.6,0.62,3,135,2,0,0,0,sales,medium
2317,0.69,0.53,3,135,2,0,0,0,sales,low
2318,0.97,0.82,3,135,2,0,0,0,technical,low
2319,0.8,0.85,3,135,2,0,0,0,sales,medium
2320,0.46,0.53,3,135,2,0,0,0,management,low
2321,0.73,0.91,3,135,2,0,0,0,hr,medium
2322,0.66,0.72,3,135,2,0,0,0,support,medium
2323,0.53,0.74,3,135,2,0,0,0,marketing,low
2324,0.58,0.49,3,135,2,0,0,0,IT,medium
2325,0.12,0.8,5,136,2,0,1,0,technical,low
2326,0.8,0.94,4,136,2,0,0,0,hr,medium
2327,0.62,0.62,4,136,2,0,0,0,sales,medium
2328,0.59,0.94,4,136,2,0,0,0,sales,medium
2329,0.69,0.65,4,136,2,0,0,0,sales,medium
2330,0.94,0.79,4,136,2,0,0,0,sales,medium
2331,0.52,0.63,4,136,2,0,0,0,support,medium
2332,0.8,0.86,3,136,2,0,0,0,RandD,medium
2333,0.76,0.7,3,136,2,0,0,0,hr,high
2334,0.74,0.64,3,136,2,0,0,0,IT,medium
2335,0.76,0.7,3,136,2,0,0,0,hr,high
2336,0.74,0.64,3,136,2,0,0,0,IT,medium
2337,0.67,0.54,2,136,2,0,0,0,RandD,medium
2338,0.66,0.54,2,136,2,0,0,0,technical,low
2339,0.87,0.84,5,137,2,0,0,0,product_mng,low
2340,0.78,0.92,5,137,2,0,0,0,support,low
2341,0.9,0.66,5,137,2,0,0,0,accounting,low
2342,0.72,0.86,4,137,2,0,0,0,product_mng,low
2343,0.96,0.68,4,137,2,0,0,1,sales,medium
2344,0.89,0.93,4,137,2,0,0,0,technical,low
2345,0.55,0.98,4,137,2,0,0,0,technical,medium
2346,0.67,0.8,4,137,2,0,0,0,support,medium
2347,0.86,0.64,4,137,2,0,0,0,support,medium
2348,0.83,0.57,3,137,2,0,0,0,marketing,medium
2349,0.94,0.59,3,137,2,0,0,0,sales,medium
2350,0.92,0.74,3,137,2,0,0,0,support,low
2351,0.79,0.49,3,137,2,0,0,0,IT,medium
2352,0.99,0.84,5,138,2,0,0,0,IT,medium
2353,0.55,0.65,5,138,2,0,0,0,technical,medium
2354,0.72,0.59,5,138,2,0,0,0,sales,low
2355,0.73,0.86,4,138,2,0,0,0,RandD,low
2356,0.59,0.55,4,138,2,0,0,0,marketing,high
2357,0.31,0.59,4,138,2,0,0,0,RandD,low
2358,0.85,0.79,4,138,2,0,0,0,technical,medium
2359,0.75,0.96,3,138,2,0,0,0,IT,medium
2360,0.89,0.89,3,138,2,0,0,0,RandD,medium
2361,0.53,0.7,3,138,2,0,0,0,sales,medium
2362,0.93,0.69,3,138,2,0,0,0,IT,medium
2363,0.53,0.78,2,138,2,0,0,0,RandD,low
2364,0.61,1,5,139,2,0,0,0,sales,medium
2365,0.95,0.77,5,139,2,0,0,0,IT,medium
2366,0.73,0.53,4,139,2,0,0,0,IT,medium
2367,0.91,0.81,4,139,2,0,0,0,technical,high
2368,0.8,0.85,4,139,2,0,0,0,product_mng,medium
2369,0.97,0.88,4,139,2,0,0,0,product_mng,high
2370,0.9,0.5,4,139,2,0,0,0,accounting,low
2371,0.73,0.48,4,139,2,0,0,0,RandD,low
2372,0.85,0.49,4,139,2,0,0,0,sales,medium
2373,0.73,0.48,4,139,2,0,0,0,RandD,low
2374,0.85,0.49,4,139,2,0,0,0,sales,medium
2375,0.4,0.72,3,139,2,0,0,0,support,medium
2376,0.99,1,3,139,2,0,0,0,support,medium
2377,0.84,0.67,3,139,2,0,0,0,technical,low
2378,0.88,0.89,3,139,2,0,0,0,sales,low
2379,0.34,0.56,3,139,2,0,0,0,hr,medium
2380,0.95,0.74,3,139,2,0,0,0,IT,medium
2381,0.69,0.6,3,139,2,0,0,0,marketing,low
2382,0.87,0.67,3,139,2,0,0,0,sales,medium
2383,0.46,0.55,3,139,2,0,0,0,sales,medium
2384,0.71,0.84,3,139,2,0,0,0,hr,low
2385,0.56,0.66,3,139,2,0,0,0,product_mng,low
2386,0.98,0.84,3,139,2,0,0,0,sales,medium
2387,0.92,0.69,3,139,2,0,0,0,accounting,low
2388,0.7,0.73,2,139,2,0,0,0,technical,medium
2389,0.84,0.79,6,140,2,0,0,0,accounting,high
2390,0.48,0.56,5,140,2,0,0,0,IT,low
2391,0.67,0.61,4,140,2,0,0,0,sales,low
2392,0.56,0.51,4,140,2,0,0,0,sales,low
2393,0.72,0.64,4,140,2,0,0,0,sales,low
2394,0.45,0.42,4,140,2,0,0,0,sales,low
2395,0.62,0.95,4,140,2,0,0,0,accounting,low
2396,0.57,0.88,4,140,2,0,0,0,support,medium
2397,0.62,0.95,4,140,2,0,0,0,accounting,low
2398,0.57,0.88,4,140,2,0,0,0,support,medium
2399,0.63,0.5,3,140,2,0,0,0,sales,high
2400,0.71,0.88,3,140,2,0,0,0,technical,low
2401,0.82,0.68,3,140,2,0,0,0,sales,low
